id	text	koronawirusem_hits	koronawirus_hits
ParlaMint-PL_2020-02-13-sejm-05-2.txt:ParlaMint-PL_2020-02-13-sejm-05-2.u138	dziękuję bardzo szanowna pani minister wysoka izbo kilka dni temu dyrektor generalny światowej organizacji zdrowia wybuch epidemii koronawirusa określił mianem poważnego zagrożenia dla świata jak wiemy śmiertelny wirus dotarł już do europy i stanów zjednoczonych nie brak też opinii że jego pojawienie się w polsce to tylko kwestia czasu dlatego chciałbym zapytać czy jesteśmy odpowiednio przygotowani na ewentualne pojawienie się koronawirusa w naszym kraju jakie środki zapobiegawcze są obecnie podejmowane aby temu zapobiec dziękuję bardzo	0	0
ParlaMint-PL_2020-02-13-sejm-05-2.txt:ParlaMint-PL_2020-02-13-sejm-05-2.u140	szanowny panie marszałku wysoka izbo rzeczywiście problem występowania koronawirusa jest problemem który jest przedmiotem analiz różnych instytucji chciałabym w imieniu rządu polskiego zapewnić państwa że jesteśmy przygotowani na bieżąco współpracujemy z wszelkimi z agendami światowej organizacji zdrowia jak również z wszelkimi instytucjami europejskimi które również zajmują się tym tematem my wykonujemy to w związku z tym że światowa organizacja zdrowia uznała że jest to zagrożenie transgraniczne to zobowiązuje również polski rząd do uruchomienia procedur nie tylko tych procedur które są określone i działają na terenie naszego kraju w przypadku zagrożenia epidemiologicznego ale również procedur międzynarodowych instytucją która została przez rząd wyznaczona do nadzoru koordynowania prac związanych z ewentualnym rozprzestrzenianiem się koronawirusa jest główny inspektor sanitarny który nadzoruje całość działań związanych z profilaktyką ochroną polskiej ludności również monitorowane są zasoby jeżeli chodzi o możliwości naszego kraju w przypadku pojawienia się zagrożenia w większej skali jeżeli chodzi o aktualne dane dotyczące działań jakie podejmujemy w naszym kraju związanych z epidemią wywołaną koronawirusem to aktualnie nadzorem epidemiologicznym w naszym kraju objęte są 1643 osoby 14 osób jest objętych kwarantanną a 48 w tym 35 osób które wróciły wuhan jest obecnie hospitalizowanych obecnie wiemy że w prowincji hubei przebywa jeden polak który nie chce wracać do naszego kraju natomiast służby ministerstwa spraw zagranicznych mają z nim kontakt z informacji uzyskanych z ministerstwa spraw zagranicznych wiemy że na terenie chin przebywa jeszcze ok 6001000 osób narodowości polskiej ambasada polska jest w kontakcie z tymi osobami jeżeli te osoby zechciałyby wracać do kraju to zawsze taka pomoc będzie im udzielana według stanu na dzisiaj można powiedzieć że brak jest potwierdzonych przypadków koronawiurusa w polsce wykonujemy w tej chwili badania które wykluczyły dotychczas stwierdzenie zarażenia koronawirusem od osób które miały kontakt z osobami przebywającymi w chinach bądź też same tam były przeprowadzamy testy oparte na mrna czyli dokładnie te testy o które pan poseł tutaj pytał obecnie te testy są wykonywane w narodowym instytucie zdrowia publicznego państwowym zakładzie higieny te testy dostarczają nam pełnej informacji na temat ewentualnej obecności tego wirusa u osób które mogły mieć kontakt z osobami zarażonymi jeżeli chodzi o zasoby to my na bieżąco analizujemy kwestie dostępności łóżek zakaźnych w naszym kraju wszystkie szpitale zostały powiadomione poprzez głównego inspektora sanitarnego o trybie postępowania zostały wdrożone odpowiednie procedury również analizujemy nasze zasoby pod względem liczby łóżek intensywnej terapii możliwości wspomagania oddychania aparatów ecmo mamy dokładną bazę danych gdzie i jaki sprzęt występuje należy pamiętać też o tym że jest centralna baza rezerw materiałowych w której też mamy spore zapasy na wypadek zagrożenia naszego kraju tak że te wszystkie kwestie są na bieżąco monitorowane chcę przypomnieć że główny inspektor sanitarny wydał też odpowiednie dyspozycje które obowiązują w miejscach przylotu pasażerów do naszego kraju czyli na lotniskach obowiązują procedury zgodnie z którymi te osoby które mogły mieć kontakt z koronawirusem są identyfikowane są monitorowane tak że na bieżąco minister zdrowia analizuje sytuację ponadto monitorujemy też zasoby leków antywirusowych które mamy do dyspozycji te leki również mamy w rezerwach materiałowych w związku z tym rząd polski ma pod kontrolą całokształt zagrożeń związanych z ewentualnym rozprzestrzenianiem się tego wirusa jeszcze na koniec chciałabym podkreślić że zespoły ratownictwa medycznego również są wyposażone w odpowiednie sprzęty mamy dokładne dane która stacja pogotowia ratunkowego który zespół dysponuje środkami ochrony jakimi rodzajami środków ochrony osobistej dysponuje po to aby w przypadku pojawienia się zagrożenia można było dysponować zespołami przygotowanymi do tego celu tak że chciałabym podkreślić że mimo tego że na terenie naszego kraju obecnie nie zidentyfikowaliśmy obecności koronawirusa jesteśmy w gotowości wszystkie służby działają według określonych procedur obowiązujących w takich przypadkach należy mieć świadomość dzwonek że w pewnym momencie ten wirus w naszym kraju zapewne się pojawi na tę okoliczność mamy przygotowane zarówno służby medyczne oraz sanitarne jak i zasoby które powinny być wykorzystywane w takich sytuacjach oklaski	3	0
ParlaMint-PL_2020-02-13-sejm-05-2.txt:ParlaMint-PL_2020-02-13-sejm-05-2.u1053	szanowna pani marszałek wysoka izbo panie premierze w imieniu komisji zdrowia mam zaszczyt przedstawić sprawozdanie komisji dotyczące uchwały senatu w sprawie ustawy o zmianie ustawy o państwowej inspekcji sanitarnej oraz niektórych innych ustaw druki nr 212 i 237 komisja po swoim posiedzeniu rekomenduje odrzucenie uchwały senatu odrzucającej ustawę z dnia 23 stycznia 2020 r o zmianie ustawy o państwowej inspekcji sanitarnej oraz niektórych innych ustaw szanowni państwo ta decyzja senatu musi budzić zdziwienie zwłaszcza w kontekście tego co obserwowaliśmy w ostatnich dniach min na wniosek posłów opozycji dyskutowaliśmy w tym tygodniu na temat zagrożeń związanych z koronawirusem to doskonały przykład szanowni państwo na to że warto było przyjąć tę ustawę warto było wprowadzić pionizację w inspekcji sanitarnej mam nadzieję że cała sala uwzględni tę sytuację i będzie głosować za odrzuceniem uchwały senatu dziękuję oklaski	1	0
ParlaMint-PL_2020-02-13-sejm-05-2.txt:ParlaMint-PL_2020-02-13-sejm-05-2.u1061	pani marszałek panie premierze szanowni państwo nie zrobimy w polsce żadnej dobrej reformy jeżeli rząd będzie tworzył ustawy których głównym powodem jest zmiana systemu powoływania urzędników powiatowych a mieszanie koronawirusa przez szefa komisji zdrowia do tematu powoływania w powiecie szefa sanepidu zakrawa na wielką obłudę panie przewodniczący co da jeżeli starosta nie będzie powoływał szefa sanepidu a będą go powoływali w województwie jak to wpłynie na zwalczanie koronawirusa dziękuję bardzo oklaski	0	0
ParlaMint-PL_2020-02-13-sejm-05-2.txt:ParlaMint-PL_2020-02-13-sejm-05-2.u1118	pani marszałek wysoka izbo ta ustawa rodzi wiele pytań w tym pytania o to dlaczego skoro już zdecydowaliście się co dzisiaj bardzo szczerze i brutalnie było przyznawane na posiedzeniu komisji łączności z polakami za granicą odbierać środki na polonię senatowi to dlaczego na litość boską nie skumulowaliście tego w jednym ręku w ręku pana ministra dziedziczaka tylko rozproszyliście po wielu ministerstwach i urzędach to będzie totalnie nieefektywne i nie będzie priorytetowe to jest pytanie o sprawność tej administracji rządowej która jest przemodelowywana według klucza partyjnego a nie kompetencyjnego jest obawa chociażby o to co dzieje się teraz z koronawirusem w chinach amerykanie tworzą 11 stref przy lotniskach które mają izolować tych którzy ewentualnie będą docierać chorzy mamy gwałtowny wzrost liczby zachorowań w chinach jak to się ma do tego że dzisiaj 10 lat po katastrofie smoleńskiej obserwujemy ten sam horror ten sam serial który stał się przyczyną tej katastrofy 10 lat temu spór między pałacem prezydenckim a urzędem premiera o to kto organizuje uroczystości dzwonek to jest miara porażki państwa polskiego	1	0
ParlaMint-PL_2020-02-14-sejm-06-1.txt:ParlaMint-PL_2020-02-14-sejm-06-1.u327	pani marszałek wysoka izbo do wystąpienia w tym punkcie skłoniła mnie wypowiedź pani józefy szczurekżelazko sekretarza stanu w ministerstwie zdrowia która na tej sali wypowiadała się na temat podejmowanych działań zapobiegawczych chroniących przed ewentualnym rozprzestrzenianiem się epidemii koronawirusa na terenie naszego kraju pani minister zapewniała że jesteśmy w pełni przygotowani na takie zagrożenia i że polskie służby podejmują działania zapobiegawcze według określonych procedur zarówno polskich jak i międzynarodowych tymczasem w zeszłym tygodniu pojawiła się w mediach informacja o rzekomym przylocie do polski z chin grupy 100 pracowników czekający na nich inspektorzy sanepidu nie mieli przy sobie nawet termometrów aby sprawdzić czy któryś z przybyłych podróżnych nie ma gorączki pasażerowie mieli nadzieję że zaraz po przylocie do polski przejdą rygorystyczne badania jednak ku ich zdziwieniu poinformowano ich że mogą udać się do swoich domów w trosce nie tylko o swoje zdrowie sami podobno zgłaszali się min do pomorskiego centrum chorób zakaźnych i gruźlicy w gdańsku w związku z tym chciałbym zadać pytanie ministrowi zdrowia proszę o potwierdzenie tego lub zaprzeczenie temu że taka bulwersująca sytuacja miała miejsce a jeśli tak to dlaczego nie zadziałały procedury dziękuję	0	0
ParlaMint-PL_2020-02-25-senat-05-1.txt:ParlaMint-PL_2020-02-25-senat-05-1.u4	panie marszałku wysoka izbo chciałabym prosić wysoką izbę o przegłosowanie wniosku który przedkładam wysokiej izbie wniosku o poszerzenie porządku obrad tego posiedzenia senatu o informację ministra zdrowia w sprawie sytuacji epidemiologicznej związanej z rozprzestrzenianiem się koronawirusa myślę że sytuacja jest na tyle napięta i interesująca – nie tylko dla wysokiej izby ale także dla naszego społeczeństwa – że powinniśmy tutaj wysłuchać informacji pana ministra zarówno o działaniach profilaktycznych jakie są podejmowane jak i o kwestiach związanych z finansowaniem i z uruchomieniem ustawy kryzysowej bardzo proszę wysoką izbę o przegłosowanie tego wniosku	0	0
ParlaMint-PL_2020-02-25-senat-05-1.txt:ParlaMint-PL_2020-02-25-senat-05-1.u54	bardzo dziękuję za to pytanie bo rzeczywiście warto podkreślić tę historyczność momentu ale też pokazać jaką drogę przeszło państwo polskie drogę naprawy finansów publicznych przez ostatnie lata polska była od 2009 r objęta procedurą nadmiernego deficytu z której wynikało że mamy schodzić poniżej 3 deficytu w stosunku do produktu krajowego brutto i jaka była realizacja tego w 2012 r deficyt w stosunku do pkb to 39 w 2013 r ten deficyt rośnie do 43 w stosunku do pkb relacja państwowego długu publicznego do pkb wzrosła wtedy o kolejne punkty procentowe do 539 to był czwarty rok z rzędu kiedy relacja długu do pkb wynosiła ponad 50 a więc przekraczała pierwszy próg ostrożnościowy opisany w ustawie o finansach publicznych w lipcu 2013 r ówczesny rząd zdecydował się zawiesić funkcjonowanie tego przepisu w ustawie o finansach publicznych żeby móc dalej bezkarnie łamać tę ustawę taka była rzeczywistość teraz mamy budżet bez deficytu stworzony na podstawie tych samych reguł które obowiązywały dla przygotowywania budżetów w poprzednich latach mamy zmniejszające się zadłużenie historycznie niskie zadłużenie 43 z kawałeczkiem… zaraz sobie przypomnę dokładnie… to ok 43 a co szczególnie ważne mamy bardzo dobre przesunięcie struktury tego zadłużenia bo znacznie zmniejszył się udział nierezydentów w finansowaniu długu polskiego czyli polski dług jest coraz bardziej w polskich rękach to bardzo ważne dla bezpieczeństwa naszych finansów tak więc z takiego stanu wychodziliśmy takiego stanu finansów publicznych aby dojść do budżetu zrównoważonego tak więc myślę że gdy przypomina się te liczby te fakty każdy uczciwie musi pogratulować temu rządowi sukcesu który po 4 latach wytężonej pracy został osiągnięty pan senator pytał mnie o 500 i środki na onkologię ja mówiłem o środkach na onkologię w swoim wystąpieniu w 2020 r – niech to jeszcze raz wybrzmi – na walkę z rakiem narodowy fundusz zdrowia wyda 11 miliardów zł tak 11 miliardów zł jeżeli chodzi o środki przeznaczone na programy społeczne to są historycznie wielkie pieniądze dobrze ponad 60 miliardów rocznie to są takie wielkości ale długą drogę pokonały finanse państwa trudną drogę pokonały finanse państwa aby dojść do tego historycznego momentu kiedy mówimy o zrównoważonym budżecie ja mam nadzieję że w kolejnych latach będziemy mogli mówić o budżecie nadwyżkowym jeśli nie zdarzą się wydarzenia na które nie mamy wpływu przy tej okazji chciałbym prosić państwa senatorów którzy wnosili o debatę w skrócie mówiąc na temat koronawirusa abyśmy tę debatę jeżeli ona będzie prowadzona prowadzili w sposób powściągliwy ponieważ rzeczą najważniejszą w gospodarce jest psychologia tak psychologia zachowania ludzi determinują wydarzenia gospodarcze mają na to wpływ więc prosiłbym aby państwo senatorowie rozmawiając o tym trudnym wydarzeniu które jest przecież teraz…	0	0
ParlaMint-PL_2020-02-25-senat-05-1.txt:ParlaMint-PL_2020-02-25-senat-05-1.u140	już kończę …że mamy największą pod względem liczebności radę ministrów drugie pytanie jeżeli pani marszałek pozwoli bo to jest bardzo ważna sprawa chodzi o temat epidemii koronawirusa ja oczywiście rozumiem że tutaj ani rząd ani nikt nie mógł przewidzieć tego w projekcie budżetu państwa ale chciałbym zapytać czy komisja budżetowa widzi w projekcie budżetu zabezpieczenie środków na ewentualne potrzeby w tym zakresie dziękuję bardzo	0	0
ParlaMint-PL_2020-02-25-senat-05-1.txt:ParlaMint-PL_2020-02-25-senat-05-1.u142	pani marszałek wysoka izbo panie senatorze no co do pierwszej sprawy dotyczącej wzrostu środków na utrzymanie kancelarii prezesa rady ministrów to rzeczywiście w stosunku do roku ubiegłego jest to wartość 140 czyli znaczny bardzo duży wzrost ta kwota nas też zbulwersowała i też mieliśmy wątpliwości w tej sprawie ten wzrost w budżecie kancelarii prezesa rady ministrów następował bardzo radykalnie właśnie w tych ostatnich 4 latach wcześniej zawsze uzasadniano to tym że nie ma już ministerstwa skarbu a kancelaria premiera przejęła nadzór właścicielski nad wieloma spółkami skarbu państwa czy tak było w istocie tego nie wiem bo te spółki zostały rozparcelowane pomiędzy różne ministerstwa a więc de facto nie było jakiegoś skoordynowanego nadzoru nad spółkami skarbu państwa w tym roku wprowadzono przecież ustawę o odbudowaniu ministerstwa skarbu po uświadomieniu sobie absurdu właśnie tej sytuacji jaka była przez ostatnie 4 lata oczywiście dzisiaj to się nie nazywa ministerstwo skarbu tylko ministerstwo aktywów państwowych chodziło o to żeby po prostu zatrzeć ślady tamtego starego ministerstwa ale faktycznie główną ideą powołania ministerstwa aktywów państwowych było ponowne skomasowanie nadzoru i przejęcie go pod jedne skrzydła do jednego ministerstwa to niestety konsekwentnie nie zostało przeprowadzone poszczególni ministrowie chyba jednak potrafią że tak powiem utrzymać te swoje zabawki i dalej się tymi spółkami bawią po prostu nie może być tak – żeby już poważnie powiedzieć – że nadzór nad spółką jest połączony z regulatorem to obecnie jest po prostu chorobą państwa taka sytuacja że np nad spółkami energetycznymi nadzór sprawuje minister właściwy do spraw energetyki który jest równocześnie regulatorem w tym obszarze itd itd bo przykłady można mnożyć no to jest podstawowy błąd ale to jest inna sprawa dzisiaj mówicie o tym że to zostało wyprowadzone i utworzono nowe ministerstwo a jednak środki na wspomniany cel wzrastają i to jest bardzo złe będziemy to monitorowali zobaczymy co się z tym stanie czy rzeczywiście te pieniądze zostaną wydatkowane na ten cel i to w takim stopniu średnia płaca itp – to wszystko w kancelarii prezesa rady ministrów jest wywindowane bardzo bardzo wywindowane no np są sektory w działach w częściach budżetu gdzie średnie zarobki są bardzo niskie – np w całym sektorze związanym z urzędem statystycznym płace są bardzo niskie – a są takie gdzie średnia płaca jest wyraźnie powyżej 10 11 czy 12 tysięcy zł no ale to już jest inna kwestia teraz kwestia koronawirusa ja myślę że dobrze się stało że został tu zgłoszony wniosek żeby odbyła się debata nad kwestią ewentualnych zagrożeń w polsce związanych z koronawirusem jak to będzie wyglądało to zobaczymy jednak wydaje mi się że sprawa jest rzeczywiście poważna zresztą to wszyscy wiemy i zdajemy sobie z tego sprawę dlatego byłoby dobrze gdyby przyszedł jakiś sygnał np ze strony ministra zdrowia że potrzebne jest wprowadzenie jakiejś poprawki tak na wszelki wypadek np utworzenie specjalnej rezerwy co jest możliwe chodzi o to żeby w sytuacji tego typu zagrożeń można było bardziej operatywnie działać miejmy nadzieję że u nas nic się nie wydarzy ja mam nawet pewność że nic się nie wydarzy ale na wszelki wypadek w takiej sytuacji coś trzeba byłoby zrobić jest wprawdzie rezerwa ogólna rady ministrów na wypadek jakichś poważniejszych zagrożeń ale ona jest stosunkowo niewielka bo to jest dwieście kilkadziesiąt milionów złotych tak że to jest taka sprawa tak więc ja bym jednak namawiał żeby na wszelki wypadek utworzyć taką rezerwę – nazwać ją nawet bardzo ogólnie – którą można by uruchamiać w nagłych sytuacjach właśnie przez premiera czy ministra właściwego dla służby zdrowia ale taką propozycję poprawki musi przygotować rząd my nie jesteśmy w stanie tego wymyślić nie jesteśmy w stanie nawet powiedzieć co potrzeba w tej sprawie… i dlatego prosiłbym pana ministra żeby ewentualnie nad tą sprawą się zastanowić i tego typu poprawkę nam zaproponować ja jestem przekonany na 100 że byśmy ją przyjęli	1	0
ParlaMint-PL_2020-02-25-senat-05-1.txt:ParlaMint-PL_2020-02-25-senat-05-1.u390	dziękuję bardzo no to są te wszystkie czynniki które dotyczą tak naprawdę każdego budżetu państwa w każdym roku budżetowym na pewno to co jest najważniejsze i co cały czas monitorujemy obserwujemy na podstawie czego tworzymy także nasze prognozy i na czym opieramy budżet to jest oczywiście że ujmę to w skrócie koniunktura i zewnętrzne otoczenie gospodarcze widzimy oznaki spowolnienia gospodarczego przewidujemy że to spowolnienie nastąpi ale mamy nadzieję… nic nie wskazuje na to że to spowolnienie będzie drastyczne ale spodziewamy się że jednak będzie w związku z czym prognoza wzrostu pkb jest ostatecznie niższa niż w roku 2019 no i to przede wszystkim bierzemy pod uwagę oczywiście pojawiły się teraz także głosy dotyczące rozprzestrzeniania się koronawirusa co oczywiście może wpłynąć na gospodarkę ogólnoświatową i europejską ale trudno powiedzieć jaki to rzeczywiście będzie miało wpływ i jak ta epidemia czy jakkolwiek to nazwać będzie się rozwijać na razie monitorujemy sytuację i mamy nadzieję że jednak państwa w których to następuje sobie z tym w miarę szybko poradzą ale takie zagrożenie oczywiście istnieje ono się wpisuje w te zagrożenia że tak powiem zewnętrzne które są trzeba jednak powiedzieć że nasza gospodarka jest dosyć odporna na takie bardzo drastyczne czy gwałtowne ruchy poza granicami raczej widzimy że to spowolnienie które do nas dociera dociera powoli i dociera w takim bardzo bardzo łagodnym wymiarze w związku z tym nie widzimy jakichś takich bardzo bardzo drastycznych zagrożeń które by nakazywały nam zachować nie wiem np jakąś szczególną rezerwę budżetową na takie rzeczy aczkolwiek zawsze jest tak że budżet państwa w tych swoich… czy raczej minister finansów przewidując dochody i wydatki budżetu państwa zawsze jest trochę pośrodku to znaczy że te prognozy są w miarę konserwatywne tak żeby jednak była możliwość zareagowania w trakcie roku budżetowego i to się generalnie działo w przeszłości i dzieje dalej tak że budżet nigdy nie jest tworzony pod korek że tak powiem jest stworzony w sposób jak najbardziej realistyczny i dosyć konserwatywny i to są te główne zagrożenia jakichś szczególnych dodatkowych na razie nie widzimy oczywiście monitorujemy też sytuację jeśli chodzi o brexit i o dalsze negocjacje umowy handlowej z wielką brytanią ale sam brexit się już zadział i nie obserwujemy jakiegoś znaczącego wpływu na ewentualne nasze prognozy	0	0
ParlaMint-PL_2020-02-26-senat-05-2.txt:ParlaMint-PL_2020-02-26-senat-05-2.u2	dziękuję bardzo panie marszałku szanowni państwo zdrowie nie ma barw politycznych i choroba również nie ma barw politycznych poziom finansowania a co za tym idzie skuteczność i poziom leczenia nie zależy od ministra zdrowia ani od nfz zależy od tego ile zapisano w budżecie i jaka jest składka odprowadzana do nfz powinniśmy więc rozmawiać z premierem i ministrem finansów nasza debata to co zadecydujemy w parlamencie to sprawa bardzo ważna decydująca wszystkie inne debaty konferencje narady ekspertów zebrania są już wtórne są w pewnym sensie zarządzaniem biedą my chcemy przekazać te 2 miliardy zł na onkologię co wcale nie znaczy że nie ma innych potrzeb w komisji zdrowia widzieliśmy bardzo dużo potrzeb widzieliśmy co powinno być zasilone dużymi ilościami pieniędzy ale postanowiliśmy przekazać pieniądze na to co jest najpilniejsze spotykamy się z zarzutem że to demagogia że to populizm mam nadzieję że ten argument ostatecznie zostanie odrzucony od 30 lat jeśli wraca problem ochrony zdrowia to mam wrażenie że słucham płyty dawno nagranej przewijają się piarowskie argumenty do których bardzo łatwo się wraca są to właśnie takie argumenty jak demagogiczny argument że ochrona zdrowia to studnia bez dna że nie wolno grać na emocjach chorych ludzi że daliśmy już bardzo dużo a poprzednicy mniej że najpierw trzeba zmienić system a dopiero potem zwiększyć finansowanie w tych stwierdzeniach jest odrobina prawdy tylko że po pierwsze odrobina a po drugie to wygodne argumenty rozgrzeszające brak realnych bardzo potrzebnych działań a ludzie umierają i to nie jest demagogia przynajmniej nie dla lekarzy pielęgniarek pacjentów i ich rodzin dlatego emocje prof chybickiej albo np moje są zrozumiałe jest też nowy argument szpitale nie są rządowe to prawda nie są rządowe są samorządowe są nadzorowane przez samorządy zarządzane przez dyrektorów szpitali mianowanych czy wyznaczanych przez te samorządy to też jest prawdziwy argument i akurat państwo macie okazję widzieć winnego zapaści służby zdrowia czyli dyrektora szpitala powiatowego tzn mnie jest więc na sali ktoś kto jest winien całemu temu złu no ale tak naprawdę to tak do końca wcale nie jest nie jest to odpowiednie miejsce ani czas żeby zajmować się jednym szpitalem jego przykładem i na tym dzisiaj bazować ale kilka danych chętnie państwu senatorom przekażę otóż na terenie częstochowskiej izby lekarskiej jest 2 tysiące 62 lekarzy i lekarzy dentystów jest ich 2 tysiące 62 a w tej chwili w wieku emerytalnym jest 733 z nich na 2 tysiące 62 w wieku emerytalnym jest 733 w 2019 r przyrost lekarzy emerytów to 59 osób a stażystów jest 31 tak wygląda obecna sytuacja na którą dyrektor szpitala nie ma wpływu na chirurgii ogólnej w przedziale wiekowym 26–45 lat jest 7 lekarzy a mających powyżej 65 lat – 27 w przypadku neonatologii niezwykle potrzebnej specjalizacji jest tak że na terenie częstochowskiej izby lekarskiej pracuje 3 neonatologów w przedziale wiekowym 26–45 lat w wieku powyżej 65 lat – 6 a w wieku 61–65 lat – też 6 tak że tak wygląda sytuacja średni wiek chirurga to 59 lat pediatry – 60 lat chirurga dziecięcego – 65 lat na to dyrektor szpitala nie ma wpływu a ktoś musi dyżurować i ktoś musi leczyć pacjentów choćby tych z koronawirusem według danych przekazanych nam na posiedzeniu komisji zdrowia finansowanie kształcenia podyplomowego lekarzy lekarzy dentystów pielęgniarek i położnych a więc staży podyplomowych oraz specjalizacji odbywać się będzie ze środków funduszu pracy w projekcie ustawy budżetowej na rok 2020 w planie funduszu pracy ujęto środki na poziomie środków z roku 2019 szanowni państwo chciałem złożyć poprawkę zwiększającą ilość pieniędzy ponieważ wydaje się ona logiczna skoro rosną pensje minimalne rośnie wynagrodzenie rośnie wszystko to i większe pieniądze na szkolenie lekarzy pielęgniarek itd powinny być zarezerwowane w budżecie ale tłumaczenie ministra zdrowia odwiodło mnie od tego pomysłu ponieważ okazało się że w 2019 r nie wykorzystano pieniędzy które były przeznaczone na szkolenie lekarzy pielęgniarek itd w związku z czym kierując się tą logiką ministerstwo zdrowia zaproponowało te same pieniądze na 2020 r skoro nie zdołało wykorzystać ich w 2019 r ale to nie jest moja logika i to nie jest chyba dobra droga postępowania pozostawię to bez komentarza w każdym razie musimy życzyć aby w tym roku wykorzystano te pieniądze i szkolono tych lekarzy życzę tego bardzo gorąco oczywiście lekarze stażyści zarabiają w tej chwili 2 tysiące 600 zł – to jest ich wynagrodzenie – plus 840 zł za 40 godzin i 20 minut dyżurów czyli 21 zł na godzinę jaki ma na to wpływ dyrektor szpitala ano żaden jeszcze może 2 krótkie przykłady koszt stawki żywieniowej wzrósł w ciągu 2 lat o 50 w szpitalach koszt transportu karetką z lekarzem 3 lata temu wynosił 850 zł 2 lata temu ‒ 16 zł teraz ‒ 25 zł kontrakt szpitala nie wzrósł ani o 50 ani o 100 bynajmniej nie ‒ obojętnie co się na ten temat mówi mamy normy pielęgniarskie ‒ to bardzo dobra inicjatywa którą należy pochwalić ‒ tylko że wprowadzając je wprowadzono 3 zmienne to znaczy liczbę łóżek liczbę pielęgniarek i ilość pieniędzy bo aby spełnić te normy są potrzebne 2 rzeczy pielęgniarki których nie ma ‒ i to nie dyrektor szpitala je szkoli i nie dyrektor szpitala je produkuje czy może sklonować nie takiej możliwości nie ma ‒ i pieniądze czyli jeżeli mamy zatrudnić więcej pielęgniarek to nfz powinien nam automatycznie przekazać więcej pieniędzy tego oczywiście również nie ma no i trzecia zmienna to znaczy liczba łóżek i oto wielkie zdziwienie że szpitale zmniejszają liczbę łóżek a co mają zrobić jeżeli przepisy wprowadzają 3 zmienne a tylko na 1 zmienną dyrektor ma wpływ to jest zamykanie szpitali nie swoimi rękami szanowni państwo padają zarzuty o brak konstruktywnych propozycji i to jest prawda często jest krytyka bez żadnych propozycji nie mówi się co zrobić zapowiedzi sieci szpitali zapowiedzi mapy potrzeb zdrowotnych szły w dobrym kierunku oczywiście z niewiadomego powodu zatrzymały się w pół drogi nie zostały spełnione ale są pomysły są możliwości jest program lewica również ma program w zakresie ochrony zdrowia wiemy co zrobić pomimo argumentów że nie należy ujawniać swoich programów ponieważ ktoś może je podebrać ktoś może je wykorzystać ja uważam że w ochronie zdrowia ten argument jest zupełnie nietrafiony i chętnie się podzielę z panami ministrami pomysłami to znaczy rozwiązaniami dotyczącymi tej trudnej sytuacji zarzuca się samorządowcom że bronią szpitali że sieć szpitali się nie udała ponieważ są utrzymywane jednostki które się nie opłacają po pierwsze zawsze niektóre jednostki nie będą się opłacać i to jest argument zupełnie nietrafiony ponieważ z przyczyn np epidemiologicznych trzeba utrzymywać pewne oddziały czy szpitale ‒ nieważne jaki one mają wynik finansowy bo to w ogóle nie ma żadnego znaczenia po drugie a czego mają bronić samorządowcy jak nie szpitali jaki jest inny zakład pracy czy przedsiębiorstwo o takim znaczeniu na danym terenie na którym oni rządzą czego mają bronić no nie wiem czego… jakiegoś zakładu produkcyjnego czy czegoś oczywiście będą bronić szpitala bo postępują zgodnie z wolą mieszkańców ale tak jak mówiłem podpowiem wyjście błędem jest mapa szpitali należy stworzyć mapę łóżek szpitalnych to ile jest szpitali nie jest tak istotne nieważne ile jest ważne jakie są tam łóżka i czy na danym terenie zapewniają opiekę i szybko trzeba zmienić tę mapę szpitali ponieważ rzeczywiście bywa tak że jest szpital który ma 5 bardzo potrzebnych oddziałów 2 niezbyt potrzebne ‒ chociaż trudno mi to powiedzieć ale powiedzmy że tak jest ‒ i zły wynik finansowy i teraz będziemy zamykać ten szpital ponieważ tak wygląda sytuacja choć te 5 oddziałów jest bardzo potrzebnych i powinno być więcej łóżek w tych szpitalach albo powinno być mniej ‒ ocena tego już należy do instytucji za to odpowiedzialnych ale mapa łóżek jest o wiele lepszym rozwiązaniem niż mapa szpitali następnie należy zróżnicować wyceny świadczeń w zależności od tego jaki szpital wykonuje dane świadczenie inne są koszty szpitala który pracuje 365 dni w roku na okrągło dzień i noc i operuje a inne szpitala który pracuje od poniedziałku do piątku i też ma kontrakt z nfz ale o 1600 w piątek wszystko się zamyka ‒ a teraz on dostaje te same pieniądze co szpital pracujący przez cały rok to są zupełnie inne pieniądze to powinno być inaczej wyceniane i wówczas sytuacja tych szpitali też byłaby inna jest jeszcze oczywiście postulat który też bywa zbywany ‒ ale myślę że to już krótko potrwa ‒ że trzeba oddłużyć szpitale publiczne szpitale są zadłużone na 14 miliardów mówimy że to jest bardzo dużo tak na pierwszy rzut oka to jest dużo ale proszę państwa…	1	0
